name,formula,inchikey,smiles,source
"5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)chromenium-3-yl .beta.-D-glucopyranoside chloride",C22H23ClO11,VDTNZDSOEFSAIZ-VXZFYHBOSA-N,COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O.Cl,xml_inchi
"5,7-dihydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one",C15H10O5,KZNIFHPLKGYRTM-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,xml_inchi
"5,7-dihydroxy-3-(4-hydroxyphenyl)-4H-chromen-4-one",C15H10O5,TZBJGXHYKVUXJN-UHFFFAOYSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,xml_inchi
"5,7-dihydroxyflavone",C15H10O4,RTIXKCRFFJGDFG-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,xml_inchi
"5,8,11,14-eicosatetraenoic acid",C20H32O2,YZXBAPSDXZZRGB-UHFFFAOYSA-N,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,xml_inchi
"5,8,11,14-eicosatetraenoic acid, ethyl ester, (all-Z)-",C22H36O2,SNXPWYFWAZVIAU-GKFVBPDJSA-N,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,xml_inchi
"5,8,11,14-eicosatetraenoic acid, methyl ester, (all-Z)-",C21H34O2,OFIDNKMQBYGNIW-ZKWNWVNESA-N,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC,xml_inchi
"5,8,11,14-tetraoxaoctadecane",C14H30O4,KTSVVTQTKRGWGU-UHFFFAOYSA-N,CCCCOCCOCCOCCOCCCC,xml_inchi
"5,8,11-trioxapentadecane",C12H26O3,KZVBBTZJMSWGTK-UHFFFAOYSA-N,CCCCOCCOCCOCCCC,xml_inchi
"5,8-dioxadodecane",C10H22O2,GDXHBFHOEYVPED-UHFFFAOYSA-N,CCCCOCCOCCCC,xml_inchi
"5-((4-(dibutylamino)phenyl)diazenyl)-2-(1,3-dioxoisoindolin-5-yl)benzonitrile",C29H29N5O2,XGMKYUDFKPEKEW-UHFFFAOYSA-N,CCCCN(CCCC)c1ccc(N=Nc2ccc(-c3ccc4c(c3)C(=O)N=C4O)c(C#N)c2)cc1,xml_inchi
5-(1-adamantyl)tetrazole,C11H16N4,OBWRBAQXRLLXFR-UHFFFAOYSA-N,C1C2CC3CC1CC(c1nn[nH]n1)(C2)C3,xml_inchi
"5-(3-(tert-butylamino)-2-hydroxypropoxy)-1,2,3,4-tetrahydronaphthalene-2,3-diol",C17H27NO4,VWPOSFSPZNDTMJ-UHFFFAOYSA-N,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,xml_inchi
"5-(4-(2-(5-ethylpyridin-2-yl)ethoxy)benzyl)thiazolidine-2,4-dione hydrochloride",C19H21ClN2O3S,GHUUBYQTCDQWRA-UHFFFAOYSA-N,CCc1ccc(CCOc2ccc(CC3SC(=O)N=C3O)cc2)nc1.Cl,xml_inchi
5-(aminosulfonyl)-4-chloro-2-[(2-furanylmethyl)amino]benzoic acid,C12H11ClN2O5S,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,xml_inchi
5-(hydroxymethyl)furan-2-carbaldehyde,C6H6O3,NOEGNKMFWQHSLB-UHFFFAOYSA-N,O=Cc1ccc(CO)o1,xml_inchi
5-(trifluoromethyl)uracil,C5H3F3N2O2,LMNPKIOZMGYQIU-UHFFFAOYSA-N,Oc1ncc(C(F)(F)F)c(O)n1,xml_inchi
5-Bromoindoline,C8H8BrN,QEDCHCLHHGGYBT-UHFFFAOYSA-N,Brc1ccc2c(c1)CCN2,xml_inchi
"5-[(1E)-2-(4-hydroxyphenyl)-ethenyl]-1,3-benzenediol",C14H12O3,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,xml_inchi
"5-[(3,4,5-trimethoxyphenyl)methyl]-2,4-pyrimidinediamine",C14H18N4O3,IEDVJHCEMCRBQM-UHFFFAOYSA-N,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1OC,xml_inchi
"5-acetamido-1,3,4-thiadiazole-2-sulphonamide",C4H6N4O3S2,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CC(O)=Nc1nnc(S(N)(=O)=O)s1,xml_inchi
5-acetyl-2-thiophenecarboxylic acid,C7H6O3S,LIKIMWYKJUFVJP-UHFFFAOYSA-N,CC(=O)c1ccc(C(=O)O)s1,xml_inchi
5-amino-1-pentanol,C5H13NO,LQGKDMHENBFVRC-UHFFFAOYSA-N,NCCCCCO,xml_inchi
"5-amino-2-(1,3-dioxoisoindolin-5-yl)benzonitrile",C15H9N3O2,ALRUJKANYJYUST-UHFFFAOYSA-N,N#Cc1cc(N)ccc1-c1ccc2c(c1)C(=O)N=C2O,xml_inchi
5-amino-2-mercaptobenzimidazole,C7H7N3S,BXDMTLVCACMNJO-UHFFFAOYSA-N,Nc1ccc2nc(S)[nH]c2c1,xml_inchi
"5-amino-N1,N3-bis(2,3-dihydroxypropyl)-2,4,6-triiodoisophthalamide",C14H18I3N3O6,KAEGSAWWVYMWIQ-UHFFFAOYSA-N,Nc1c(I)c(C(O)=NCC(O)CO)c(I)c(C(O)=NCC(O)CO)c1I,xml_inchi
5-aminoindazole,C7H7N3,XBTOSRUBOXQWBO-UHFFFAOYSA-N,Nc1ccc2[nH]ncc2c1,xml_inchi
5-aminosalicylic acid,C7H7NO3,KBOPZPXVLCULAV-UHFFFAOYSA-N,Nc1ccc(O)c(C(=O)O)c1,xml_inchi
5-aminotetrazole,CH3N5,ULRPISSMEBPJLN-UHFFFAOYSA-N,N=c1nn[nH][nH]1,xml_inchi
5-aminovaleric acid,C5H11NO2,JJMDCOVWQOJGCB-UHFFFAOYSA-N,NCCCCC(=O)O,xml_inchi
"5-bromo-1,3-dimethyl-2,4(1H,3H)-pyrimidinedione",C6H7BrN2O2,QITOSXPGCRFMDG-UHFFFAOYSA-N,Cn1cc(Br)c(=O)n(C)c1=O,xml_inchi
5-bromo-2'-deoxyuridine,C9H11BrN2O5,WOVKYSAHUYNSMH-RRKCRQDMSA-N,O=c1nc(O)c(Br)cn1[C@H]1C[C@H](O)[C@@H](CO)O1,xml_inchi
5-bromo-2-chlorobenzoic acid,C7H4BrClO2,FGERXQWKKIVFQG-UHFFFAOYSA-N,O=C(O)c1cc(Br)ccc1Cl,xml_inchi
5-bromo-2-fluorobenzoic acid,C7H4BrFO2,PEXAZYDITWXYNJ-UHFFFAOYSA-N,O=C(O)c1cc(Br)ccc1F,xml_inchi
5-bromoacenaphthene,C12H9Br,QALKJGMGKYKMKE-UHFFFAOYSA-N,Brc1ccc2c3c(cccc13)CC2,xml_inchi
5-bromouracil,C4H3BrN2O2,LQLQRFGHAALLLE-UHFFFAOYSA-N,Oc1ncc(Br)c(O)n1,xml_inchi
5-bromouridine,C9H11BrN2O6,AGFIRQJZCNVMCW-UAKXSSHOSA-N,O=c1nc(O)c(Br)cn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,xml_inchi
5-chloro-1-methyl-4-nitroimidazole,C4H4ClN3O2,OSJUNMSWBBOTQU-UHFFFAOYSA-N,Cn1cnc([N+](=O)[O-])c1Cl,xml_inchi
"5-chloro-2,4-pyrimidinedione",C4H3ClN2O2,ZFTBZKVVGZNMJR-UHFFFAOYSA-N,Oc1ncc(Cl)c(O)n1,xml_inchi
5-chloro-2-fluorobenzoic acid,C7H4ClFO2,WGAVMKXCDMQVNF-UHFFFAOYSA-N,O=C(O)c1cc(Cl)ccc1F,xml_inchi
5-chloro-2-methylbenzoxazole,C8H6ClNO,HJCIGAUHTJBHBQ-UHFFFAOYSA-N,Cc1nc2cc(Cl)ccc2o1,xml_inchi
5-chloro-2-nitroaniline,C6H5ClN2O2,ZCWXYZBQDNFULS-UHFFFAOYSA-N,Nc1cc(Cl)ccc1[N+](=O)[O-],xml_inchi
5-chloro-4-methyl-2-nitro-benzenesulfonic acid,C7H6ClNO5S,JTZLIGVBEAGAFZ-UHFFFAOYSA-N,Cc1cc([N+](=O)[O-])c(S(=O)(=O)O)cc1Cl,xml_inchi
5-chloro-8-hydroxyquinoline,C9H6ClNO,CTQMJYWDVABFRZ-UHFFFAOYSA-N,Oc1ccc(Cl)c2cccnc12,xml_inchi
5-chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide,C13H8Cl2N2O4,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(N=C(O)c2cc(Cl)ccc2O)c(Cl)c1,xml_inchi
5-ethyl-2-methyl-1-octylpyridinium bis(trifluoromethylsulfonyl)amide,C18H28F6N2O4S2,XCAQDJYYLJVIJZ-UHFFFAOYSA-N,CCCCCCCC[n+]1cc(CC)ccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,xml_inchi
5-ethyl-2-methyl-1-octylpyridinium dicyanamide,C18H28N4,MJKYHDRYGVFCSX-UHFFFAOYSA-N,CCCCCCCC[n+]1cc(CC)ccc1C.N#C[N-]C#N,xml_inchi
5-ethyl-2-methyl-1-octylpyridinium iodide,C16H28IN,JOPQBDGFSQKBJL-UHFFFAOYSA-M,CCCCCCCC[n+]1cc(CC)ccc1C.[I-],xml_inchi
"5-ethyl-5,8-dihydro-8-oxo-1,3-dioxolo[4,5-g]quinoline-7-carboxylic acid",C13H11NO5,KYGZCKSPAKDVKC-UHFFFAOYSA-N,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,xml_inchi
"5-ethyl-5-phenyl-2,4,6-(1H,3H,5H)pyrmidinetrione",C12H12N2O3,DDBREPKUVSBGFI-UHFFFAOYSA-N,CCC1(c2ccccc2)C(O)=NC(=O)N=C1O,xml_inchi
"5-exo,6-endo-dichloro-2-endo-chloromethyl-3-(E)-chloromethylene-2-dichloromethyl-8,9,10-trinorbornane",C10H10Cl6,RKZDFGCWYYCUHL-WUYYKUGESA-N,Cl/C=C1\[C@@H]2C[C@@H]([C@H](Cl)[C@H]2Cl)C1(CCl)C(Cl)Cl,xml_inchi
"5-fluoro-1,3-isobenzofurandione",C8H3FO3,XVMKZAAFVWXIII-UHFFFAOYSA-N,O=C1OC(=O)c2cc(F)ccc21,xml_inchi
"5-fluoro-2,4(1H,3H)-pyrimidinedione",C4H3FN2O2,GHASVSINZRGABV-UHFFFAOYSA-N,Oc1ncc(F)c(O)n1,xml_inchi
5-fluoro-2-methylbenzothiazole,C8H6FNS,LDBFGRGBYVULTJ-UHFFFAOYSA-N,Cc1nc2cc(F)ccc2s1,xml_inchi
5-fluoro-2-methylbenzoxazole,C8H6FNO,GYRZYFSJULFMCS-UHFFFAOYSA-N,Cc1nc2cc(F)ccc2o1,xml_inchi
5-formyl-2-furancarboxylic acid,C6H4O4,SHNRXUWGUKDPMA-UHFFFAOYSA-N,O=Cc1ccc(C(=O)O)o1,xml_inchi
"5-hydroxy-1,4-naphthoquinone",C10H6O3,KQPYUDDGWXQXHS-UHFFFAOYSA-N,O=C1C=CC(=O)c2c(O)cccc21,xml_inchi
5-hydroxy-1-tetralone,C10H10O2,YPPZCRZRQHFRBH-UHFFFAOYSA-N,O=C1CCCc2c(O)cccc21,xml_inchi
"5-hydroxy-2-methyl-1,4-naphthoquinone",C11H8O3,VCMMXZQDRFWYSE-UHFFFAOYSA-N,CC1=CC(=O)c2c(O)cccc2C1=O,xml_inchi
"5-hydroxy-6-methyl-3,4-pyridinedimethanol",C8H11NO3,LXNHXLLTXMVWPM-UHFFFAOYSA-N,Cc1ncc(CO)c(CO)c1O,xml_inchi
"5-hydroxy-6-methyl-3,4-pyridinedimethanol hydrochloride",C8H12ClNO3,ZUFQODAHGAHPFQ-UHFFFAOYSA-N,Cc1ncc(CO)c(CO)c1O.Cl,xml_inchi
5-hydroxyflavone,C15H10O3,IYBLVRRCNVHZQJ-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2cccc(O)c12,xml_inchi
5-hydroxyisoquinoline,C9H7NO,CSNXUYRHPXGSJD-UHFFFAOYSA-N,Oc1cccc2cnccc12,xml_inchi
"5-iodo-1,3-dimethyl-2,4(1H,3H)-pyrimidinedione",C6H7IN2O2,XUUVRIXNFFFPCM-UHFFFAOYSA-N,Cn1cc(I)c(=O)n(C)c1=O,xml_inchi
5-iodo-2'-deoxyuridine,C9H11IN2O5,XQFRJNBWHJMXHO-RRKCRQDMSA-N,O=c1nc(O)c(I)cn1[C@H]1C[C@H](O)[C@@H](CO)O1,xml_inchi
5-iodouracil,C4H3IN2O2,KSNXJLQDQOIRIP-UHFFFAOYSA-N,Oc1ncc(I)c(O)n1,xml_inchi
5-isopropylbarbituric acid,C7H10N2O3,GFPIGNBQTXNNAG-UHFFFAOYSA-N,CC(C)C1C(O)=NC(=O)N=C1O,xml_inchi
"5-methyl-1,3-benzenediol",C7H8O2,OIPPWFOQEKKFEE-UHFFFAOYSA-N,Cc1cc(O)cc(O)c1,xml_inchi
"5-methyl-1,3-benzodioxole",C8H8O2,GHPODDMCSOYWNE-UHFFFAOYSA-N,Cc1ccc2c(c1)OCO2,xml_inchi
5-methyl-1-hexene,C7H14,JIUFYGIESXPUPL-UHFFFAOYSA-N,C=CCCC(C)C,xml_inchi
"5-methyl-2,4-imidazolidinedione",C4H6N2O2,VMAQYKGITHDWKL-UHFFFAOYSA-N,CC1N=C(O)N=C1O,xml_inchi
5-methyl-2-hexanol,C7H16O,ZDVJGWXFXGJSIU-UHFFFAOYSA-N,CC(C)CCC(C)O,xml_inchi
5-methyl-2-hexanone,C7H14O,FFWSICBKRCICMR-UHFFFAOYSA-N,CC(=O)CCC(C)C,xml_inchi
5-methyl-2-nitrobenzoic acid,C8H7NO4,QRRSIFNWHCKMSW-UHFFFAOYSA-N,Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,xml_inchi
5-methyl-2-thiophenecarbaldehyde,C6H6OS,VAUMDUIUEPIGHM-UHFFFAOYSA-N,Cc1ccc(C=O)s1,xml_inchi
5-methyl-2-thiophenecarboxylic acid,C6H6O2S,VCNGNQLPFHVODE-UHFFFAOYSA-N,Cc1ccc(C(=O)O)s1,xml_inchi
5-methyl-2-thiouracil,C5H6N2OS,ZLAQATDNGLKIEV-UHFFFAOYSA-N,Cc1cnc(S)nc1O,xml_inchi
5-methyl-3-hexanol,C7H16O,RGCZULIFYUPTAR-UHFFFAOYSA-N,CCC(O)CC(C)C,xml_inchi
"5-methyl-5-phenylimidazolidine-2,4-dione",C10H10N2O2,JNGWGQUYLVSFND-UHFFFAOYSA-N,CC1(c2ccccc2)N=C(O)N=C1O,xml_inchi
5-methyl-N-(4-(trifluoromethyl)phenyl)-4-isoxazolecarboxamide,C12H9F3N2O2,VHOGYURTWQBHIL-UHFFFAOYSA-N,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,xml_inchi
5-methylfuran-2(3H)-one,C5H6O2,QOTQFLOTGBBMEX-UHFFFAOYSA-N,CC1=CCC(=O)O1,xml_inchi
5-methylfurfural,C6H6O2,OUDFNZMQXZILJD-UHFFFAOYSA-N,Cc1ccc(C=O)o1,xml_inchi
5-nitro-8-quinolinol,C9H6N2O3,RJIWZDNTCBHXAL-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(O)c2ncccc12,xml_inchi
5-nitroindole,C8H6N2O2,OZFPSOBLQZPIAV-UHFFFAOYSA-N,O=[N+]([O-])c1ccc2[nH]ccc2c1,xml_inchi
5-nitroindoline,C8H8N2O2,WJQWYAJTPPYORB-UHFFFAOYSA-N,O=[N+]([O-])c1ccc2c(c1)CCN2,xml_inchi
5-nonanol,C9H20O,FCBBRODPXVPZAH-UHFFFAOYSA-N,CCCCC(O)CCCC,xml_inchi
5-nonanone,C9H18O,WSGCRAOTEDLMFQ-UHFFFAOYSA-N,CCCCC(=O)CCCC,xml_inchi
"5-oxoethyl-1,3-benzodioxole",C9H8O3,BMHMKWXYXFBWMI-UHFFFAOYSA-N,CC(=O)c1ccc2c(c1)OCO2,xml_inchi
5-phenyltetrazole,C7H6N4,MARUHZGHZWCEQU-UHFFFAOYSA-N,c1ccc(-c2nn[nH]n2)cc1,xml_inchi
5-phenylvaleric acid,C11H14O2,BYHDDXPKOZIZRV-UHFFFAOYSA-N,O=C(O)CCCCc1ccccc1,xml_inchi
5-sulfosalicylic acid,C7H6O6S,YCPXWRQRBFJBPZ-UHFFFAOYSA-N,O=C(O)c1cc(S(=O)(=O)O)ccc1O,xml_inchi
5-thianonane,C8H18S,HTIRHQRTDBPHNZ-UHFFFAOYSA-N,CCCCSCCCC,xml_inchi
5CsBr*2EuBr3*20H2O,Br11Cs5Eu2H40O20,ZBXXLVPGWUYULC-UHFFFAOYSA-C,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Br-].[Br-].[Br-].[Br-].[Br-].[Br-].[Br-].[Br-].[Br-].[Br-].[Br-].[Cs+].[Cs+].[Cs+].[Cs+].[Cs+].[Eu+3].[Eu+3],xml_inchi
"6,6'-(1-(naphthalen-2-yl)ethane-1,2-diyl)bis(dibenzo[c,e][1,2]oxaphosphinine 6-oxide)",C36H26O4P2,URMOYOFYHUOXFZ-UHFFFAOYSA-N,O=P1(CC(c2ccc3ccccc3c2)P2(=O)Oc3ccccc3-c3ccccc32)Oc2ccccc2-c2ccccc21,xml_inchi
"6,6'-(1-phenylethane-1,2-diyl)bis(dibenzo[c,e][1,2]oxaphosphinine 6-oxide)",C32H24O4P2,FYBLUDBCAHYMHK-UHFFFAOYSA-N,O=P1(CC(c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)Oc2ccccc2-c2ccccc21,xml_inchi
"6,6'-(ethane-1,2-diyl)bis(dibenzo[c,e][1,2]oxaphosphinine 6-oxide)",C26H20O4P2,CJBHHDMIIHPTRN-UHFFFAOYSA-N,O=P1(CCP2(=O)Oc3ccccc3-c3ccccc32)Oc2ccccc2-c2ccccc21,xml_inchi
"6,6'-bis(5,5,8,8-tetramethyl-5,6,7,8-tetrahydrobenzo[e][1,2,4]triazin-3-yl)-2,2'-bipyridine",C32H38N8,LQMBIVGFROFSKX-UHFFFAOYSA-N,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,xml_inchi
"6,6'-bis(5,6-diethyl-1,2,4-triazin-3-yl)-2,2'-bipyridine",C24H26N8,VRJBQEVAQHYHGS-UHFFFAOYSA-N,CCc1nnc(-c2cccc(-c3cccc(-c4nnc(CC)c(CC)n4)n3)n2)nc1CC,xml_inchi
"6,6'-bis(5,6-dipentyl-1,2,4-triazin-3-yl)-2,2'-bipyridine",C36H50N8,QFZLZKMBZMIWMR-UHFFFAOYSA-N,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,xml_inchi
"6,6'-oxybis(1,2,3,4,5-pentabromobenzene)",C12Br10O,WHHGLZMJPXIBIX-UHFFFAOYSA-N,Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,xml_inchi
"6,6,9-trimethyl-3-pentyl-6H-benzo[c]chromen-1-ol",C21H26O2,VBGLYOIFKLUMQG-UHFFFAOYSA-N,CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,xml_inchi
"6,7-dihydrobenzofuran-4(5H)-one",C8H8O2,DXWQOYPYNPSVRL-UHFFFAOYSA-N,O=C1CCCc2occc21,xml_inchi
"6,7-dihydroxy-4-phenylcoumarin",C15H10O4,TZRNJQYCOSMOJS-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)c2cc(O)c(O)cc2o1,xml_inchi
"6,7-dihydroxycoumarin",C9H6O4,ILEDWLMCKZNDJK-UHFFFAOYSA-N,O=c1ccc2cc(O)c(O)cc2o1,xml_inchi
"6-((4-(dibutylamino)phenyl)diazenyl)-[1,1'-biphenyl]-2,3',4'-tricarbonitrile",C29H28N6,HAMSLYWLCPCWNZ-UHFFFAOYSA-N,CCCCN(CCCC)c1ccc(N=Nc2cccc(C#N)c2-c2ccc(C#N)c(C#N)c2)cc1,xml_inchi
"6-(4-chlorophenyl)-4-(4-hydroxy-3-methoxyphenyl)-2-oxo-1,2-dihydropyridine-3-carbonitrile",C19H13ClN2O3,IBKMRGAZRIFOIV-UHFFFAOYSA-N,COc1cc(-c2cc(-c3ccc(Cl)cc3)nc(O)c2C#N)ccc1O,xml_inchi
"6-(hydroxymethyl)dibenzo[c,e][1,2]oxaphosphinine 6-oxide",C13H11O3P,ZVNLUXZZYVQUTE-UHFFFAOYSA-N,O=P1(CO)Oc2ccccc2-c2ccccc21,xml_inchi
6-.alpha.-D-galactopyranosyl-D-glucopyranose,C12H22O11,DLRVVLDZNNYCBX-ZZFZYMBESA-N,OC[C@H]1O[C@H](OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,xml_inchi
"6-[D-(2-amino-2-phenylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C16H19N3O4S,AVKUERGKIZMTKX-UHFFFAOYSA-N,CC1(C)SC2C(N=C(O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,xml_inchi
"6-acetamido-N-(5-ethyl-1,3,4-thiadiazol-2-yl)hexanamide",C12H20N4O2S,TVPABXKRTWILIR-UHFFFAOYSA-N,CCc1nnc(N=C(O)CCCCCN=C(C)O)s1,xml_inchi
"6-amino-1,3-dimethyluracil",C6H9N3O2,VFGRNTYELNYSKJ-UHFFFAOYSA-N,Cn1c(N)cc(=O)n(C)c1=O,xml_inchi
6-amino-1-methyluracil,C5H7N3O2,GZLZRPNUDBIQBM-UHFFFAOYSA-N,Cn1c(N)cc(O)nc1=O,xml_inchi
6-amino-1H-purine,C5H5N5,GFFGJBXGBJISGV-UHFFFAOYSA-N,Nc1nc[nH]c2ncnc1-2,xml_inchi
6-aminoflavone,C15H11NO2,YWHKBWPNCFDUPQ-UHFFFAOYSA-N,Nc1ccc2oc(-c3ccccc3)cc(=O)c2c1,xml_inchi
6-aminohexanoic acid,C6H13NO2,SLXKOJJOQWFEFD-UHFFFAOYSA-N,NCCCCCC(=O)O,xml_inchi
6-aminoindazole,C7H7N3,KEJFADGISRFLFO-UHFFFAOYSA-N,Nc1ccc2c[nH]nc2c1,xml_inchi
6-aminopenicillanic acid,C8H12N2O3S,NGHVIOIJCVXTGV-ALEPSDHESA-N,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O,xml_inchi
6-aminouracil,C4H5N3O2,LNDZXOWGUAIUBG-UHFFFAOYSA-N,Nc1cc(O)nc(O)n1,xml_inchi
6-aza-2-thiothymine,C4H5N3OS,NKOPQOSBROLOFP-UHFFFAOYSA-N,Cc1nnc(S)nc1O,xml_inchi
6-azathymine,C4H5N3O2,XZWMZFQOHTWGQE-UHFFFAOYSA-N,Cc1nnc(O)nc1O,xml_inchi
6-azauracil,C3H3N3O2,SSPYSWLZOPCOLO-UHFFFAOYSA-N,Oc1cnnc(O)n1,xml_inchi
6-benzyladenine,C12H11N5,NWBJYWHLCVSVIJ-UHFFFAOYSA-N,c1ccc(CNc2nc[nH]c3ncnc2-3)cc1,xml_inchi
6-chloro-3-pyridazinamine,C4H4ClN3,DTXVKPOKPFWSFF-UHFFFAOYSA-N,N=c1ccc(Cl)n[nH]1,xml_inchi
"6-chloro-N-ethyl-N'-(1-methylethyl)-1,3,5-triazine-2,4-diamine",C8H14ClN5,MXWJVTOOROXGIU-UHFFFAOYSA-N,CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,xml_inchi
"6-chloro-N-ethyl-N'-(1-methylpropyl)-1,3,5-triazine-2,4-diamine",C9H16ClN5,BZRUVKZGXNSXMB-UHFFFAOYSA-N,CCN=c1nc(Cl)[nH]c(=NC(C)CC)[nH]1,xml_inchi
6-chloropurine,C5H3ClN4,ZKBQDFAWXLTYKS-UHFFFAOYSA-N,Clc1nc[nH]c2ncnc1-2,xml_inchi
6-chloroquinoline,C9H6ClN,GKJSZXGYFJBYRQ-UHFFFAOYSA-N,Clc1ccc2ncccc2c1,xml_inchi
6-chlorouracil,C4H3ClN2O2,PKUFNWPSFCOSLU-UHFFFAOYSA-N,Oc1cc(Cl)nc(O)n1,xml_inchi
6-deoxy-.alpha.-L-mannopyranose,C6H12O5,SHZGCJCMOBCMKK-HGVZOGFYSA-N,C[C@@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,xml_inchi
6-deoxy-D-mannose,C6H12O5,PNNNRSAQSRJVSB-KVTDHHQDSA-N,C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,xml_inchi
6-heptadecanol,C17H36O,AGITVGTVVWLRGX-UHFFFAOYSA-N,CCCCCCCCCCCC(O)CCCCC,xml_inchi
6-hexanolactone,C6H10O2,PAPBSGBWRJIAAV-UHFFFAOYSA-N,O=C1CCCCCO1,xml_inchi
6-hydroxy-1-tetralone,C10H10O2,FNSQPQKPPGALFA-UHFFFAOYSA-N,O=C1CCCc2cc(O)ccc21,xml_inchi
"6-hydroxy-2,5,7,8-tetramethylchroman-2-carboxylic acid",C14H18O4,GLEVLJDDWXEYCO-UHFFFAOYSA-N,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,xml_inchi
6-hydroxy-7-methoxy-4-phenylcoumarin,C16H12O4,AZELSOYQOIUPBZ-UHFFFAOYSA-N,COc1cc2oc(=O)cc(-c3ccccc3)c2cc1O,xml_inchi
6-hydroxyflavone,C15H10O3,GPZYYYGYCRFPBU-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2ccc(O)cc12,xml_inchi
6-methoxy-4-methylcoumarin,C11H10O3,KNGPIBWCWOQBEK-UHFFFAOYSA-N,COc1ccc2oc(=O)cc(C)c2c1,xml_inchi
6-methoxyflavone,C16H12O3,XZQLSABETMKIGG-UHFFFAOYSA-N,COc1ccc2oc(-c3ccccc3)cc(=O)c2c1,xml_inchi
"6-methyl-1,3,5-triazine-2,4-diamine",C4H7N5,NJYZCEFQAIUHSD-UHFFFAOYSA-N,Cc1nc(=N)[nH]c(=N)[nH]1,xml_inchi
6-methyl-1-heptanol,C8H18O,BWDBEAQIHAEVLV-UHFFFAOYSA-N,CC(C)CCCCCO,xml_inchi
6-methyl-2-benzothiazolamine,C8H8N2S,DZWTXWPRWRLHIL-UHFFFAOYSA-N,Cc1ccc2[nH]c(=N)sc2c1,xml_inchi
6-methyl-2-thiouracil,C5H6N2OS,HWGBHCRJGXAGEU-UHFFFAOYSA-N,Cc1cc(O)nc(S)n1,xml_inchi
6-methyl-3-heptanone,C8H16O,CCCIYAQYQZQDIZ-UHFFFAOYSA-N,CCC(=O)CCC(C)C,xml_inchi
6-methyl-5-hepten-2-one,C8H14O,UHEPJGULSIKKTP-UHFFFAOYSA-N,CC(=O)CCC=C(C)C,xml_inchi
"6-octen-2-ol, 2,6-dimethyl-",C10H20O,CWMHVHGNKIXPOD-UHFFFAOYSA-N,CC=C(C)CCCC(C)(C)O,xml_inchi
6-phenylhexanoic acid,C12H16O2,JTXZPQIXIXYMDY-UHFFFAOYSA-N,O=C(O)CCCCCc1ccccc1,xml_inchi
